business_code,third_user_id,callback_address,callback_path,product_name,product_price,product_id,product_url,video_duration,video_size,video_url,video_width,video_height,task_id,timestamp
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,养世纪 医用远红外治疗贴 在家轻松调理膝关节疼痛、半月板损伤、类风湿性关节炎、滑膜炎效果好,,87200109061,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣,,78229577218,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣,,78229577218,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,济良方远红外治疗贴辅助治疗颈椎病头晕恶心 手麻脚麻 脖子僵硬,,82777154890,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,贴身邦远红外治疗贴颈椎肩周炎腰间盘膝盖疼痛滑膜炎半月板损伤,,87325980602,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,安佰通 穴位眼贴 （一盒6贴体验装）安佰通护眼贴 缓解眼干眼涩 眼疲劳 视物模糊 等中老年眼部不适症状,,39740054561,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【2瓶】北京同仁堂 天麻片 改善失眠 快速入睡 老年人改善失眠多梦 严重失眠 告别顽固失眠,,83603420638,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,北京同仁堂天麻片 【专为失眠研发】 快速改善入睡困难 失眠多梦 严重失眠专用 告别顽固失眠,,83018232153,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【198元/12盒】官网正品赛乐赛奥利司他胶囊 排油减脂轻松瘦懒人减肥常备,,80753803305,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【198元/12盒】官网正品赛乐赛奥利司他胶囊 排油减脂轻松瘦懒人减肥常备,,80753803305,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,泰三舒YP型医用退热凝胶白斑黑色素沉淀一涂一抹快速使用大方出门,,82888215844,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,甲状腺康™适用于甲状腺结节、甲状腺肿大、桥本氏甲状腺炎、淋巴结、淋巴结肿大等甲状腺问题,,88266947508,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,盛源青莲远红外磁疗贴专攻腰椎疼痛麻木神经痛中老年专用管用有效,,87820480379,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,唐洛泰补虚消渴合剂6支*2盒,,83022858144,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,唐洛泰补虚消渴合剂6支*2盒,,83022858144,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,安佰通 穴位眼贴 （一盒6贴体验装）安佰通护眼贴 缓解眼干眼涩 眼疲劳 视物模糊 等中老年眼部不适症状,,39740054561,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂,,73801194843,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂,,73801194843,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂,,73801194843,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂,,73801194843,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,沉延堂督灸膝关节消痛专贴，专攻关节肿胀，关节炎、僵麻疼痛等,,87953650579,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,沉延堂督灸腰酸腰痛专贴，改善腰间盘突出，腰肌劳损，腰疼等问题,,87936288956,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,郑一元医用热磁贴 缓解尿频尿急前列腺炎腰痛深层渗透,,87542244944,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[玛尚廷]八正颗粒 铝塑复合袋膜包装/2.2克/袋×3袋/盒[玛尚廷]主治泌尿系统清热、利尿、通淋，用于湿热下注，小便赤短、淋沥涩痛，口燥咽干。,,86426675052,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[玛尚廷]八正颗粒 铝塑复合袋膜包装/2.2克/袋×3袋/盒[玛尚廷]主治泌尿系统清热、利尿、通淋，用于湿热下注，小便赤短、淋沥涩痛，口燥咽干。,,86426675052,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【懒人瘦身贴】冰冰瘦医用穴位磁疗贴瘦身贴减肥减重不怕胖-DS,,85735976482,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,医用穴位磁疗贴科学瘦身肚脐贴敷,,87324028175,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【减重专用】冰冰瘦医用穴位磁疗贴瘦身贴减肥减重不怕胖-ZJ,,85840206091,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,养世纪 医用远红外治疗贴 在家轻松调理膝关节疼痛、半月板损伤、类风湿性关节炎、滑膜炎效果好,,87200109061,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣,,78229577218,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣,,78229577218,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,[鲁抗大地]参鹿扶正胶囊 0.35g*10粒*2板 补肾虚，滋阴补阳、扶正固本，专攻阴阳两虚引起的神疲乏力，腰膝酸软，夜尿频多，头晕耳鸣,,78229577218,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,欧修堂 穴位贴敷治疗贴 针对肝囊肿，急慢性肝炎，肝损伤等，专为肝部问题研发，传统工艺制作，成分科学配比，专业团队一对一指导,,80476649566,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,健尔马牌 红曲人参银杏叶胶囊 【官方正品】改善中老年胆固醇高、甘油三酯高，辅助降高血脂,,73801194843,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
TianShuAds_AI_tool,,http://api.baidu-int.com,/json/sms/service/VideoShoppingAigcService/receiveHbxFrontVideo,【国药认证】专治头晕目眩|头重脚轻|天旋地转|体虚体弱|官方正品！,,85768170565,,,,,,,,
